Date,BTC-USD,ETH-USD,XRP-USD,USDT-USD,LTC-USD,XLM-USD,XMR-USD,XEM-USD,NEO-USD,DASH-USD,ZEC-USD,ETC-USD,WAVES-USD,DOGE-USD,DGB-USD,DCR-USD,REP-USD,LSK-USD,SC-USD,XVG-USD,GNT-USD,MONA-USD,ARDR-USD,BTS-USD,STEEM-USD,MAID-USD,SYS-USD,XZC-USD,BCN-USD,PIVX-USD,GBYTE-USD,DGD-USD,NXS-USD,BLOCK-USD,FCT-USD,NXT-USD,VTC-USD,NAV-USD,GAME-USD,XCP-USD,SNGLS-USD,NLC2-USD,IOC-USD
2017-01-01,998.3250122070312,8.17257022857666,0.006368349771946669,1.0000100135803223,4.511590003967285,0.002481129951775074,13.972800254821777,0.0034402499441057444,0.14184099435806274,11.22920036315918,48.47100067138672,1.3975000381469727,0.22132200002670288,0.00022783300664741546,0.000259903899859637,0.49000000953674316,3.999530076980591,0.1502469927072525,0.00022997900668997318,2.2128400814835913e-05,0.009867819957435131,0.02351370081305504,0.010149099864065647,0.004048880189657211,0.16116100549697876,0.0969213992357254,0.008940000087022781,0.4827220141887665,4.919500133837573e-05,0.007051319815218449,20.964799880981445,9.039589881896973,0.027438899502158165,0.10585299879312515,2.9009900093078613,0.0061119599267840385,0.0342307984828949,0.03791769966483116,0.21930000185966492,1.9171600341796875,0.009983249939978123,0.00036937990807928145,0.3733470141887665
2017-01-02,1021.75,8.378510475158691,0.006310670170933008,1.0000100135803223,4.648940086364746,0.0024766300339251757,16.051599502563477,0.003377429908141494,0.1456419974565506,11.807900428771973,49.785499572753906,1.4374500513076782,0.23267899453639984,0.00022632989566773176,0.0002567869087215513,0.4722819924354553,4.191050052642822,0.1580909937620163,0.00023836300533730537,2.113210030074697e-05,0.00986310001462698,0.023289799690246582,0.01017220038920641,0.004050599876791239,0.15403899550437927,0.09351450204849243,0.008746829815208912,0.48254498839378357,5.800500002806075e-05,0.006450890097767115,20.945899963378906,8.713850021362305,0.03264620155096054,0.08600729703903198,2.9839799404144287,0.006032729987055063,0.036946799606084824,0.0408283993601799,0.2142840027809143,1.818750023841858,0.010115300305187702,0.00032697300775907934,0.38124799728393555
2017-01-03,1043.8399658203125,9.725250244140625,0.00638590008020401,1.0000100135803223,4.626200199127197,0.0025539000052958727,16.092899322509766,0.0035730900708585978,0.1404220014810562,12.781700134277344,50.04460144042969,1.4925199747085571,0.23993000388145447,0.0002271028934046626,0.000287267001112923,0.46140798926353455,4.2687201499938965,0.15903300046920776,0.0002532030048314482,2.088149994960986e-05,0.010772399604320526,0.02414269931614399,0.010537499561905861,0.004153979942202568,0.15803299844264984,0.09913469851016998,0.009037350304424763,0.5990750193595886,5.877680086996406e-05,0.0074284798465669155,26.09600067138672,8.70143985748291,0.03420159965753555,0.10577400028705597,3.1305899620056152,0.006010709796100855,0.037711501121520996,0.042202599346637726,0.21000200510025024,1.9332599639892578,0.00907288957387209,0.00035498689976520836,0.39906999468803406
2017-01-04,1154.72998046875,11.25160026550293,0.006569960154592991,1.0000100135803223,4.837850093841553,0.002734990091994405,18.527099609375,0.0037661599926650524,0.1367339938879013,16.524200439453125,57.029998779296875,1.7642199993133545,0.24131199717521667,0.0002361368970014155,0.0002885590074583888,0.6569560170173645,4.941050052642822,0.17275699973106384,0.000284712907159701,2.311149910383392e-05,0.012581000104546547,0.027236800640821457,0.010430499911308289,0.00443777022883296,0.17629699409008026,0.11023899912834167,0.009151539765298367,0.6069880127906799,5.3781201131641865e-05,0.008082980290055275,25.40410041809082,9.747389793395996,0.03771990165114403,0.12282499670982361,3.662760019302368,0.00648075994104147,0.03813749924302101,0.04510769993066788,0.20545700192451477,2.1378400325775146,0.01126139983534813,0.0003460620064288378,0.4729659855365753
2017-01-05,1013.3800048828125,10.254400253295898,0.006200999952852726,1.0000100135803223,4.292719841003418,0.002597640035673976,16.187599182128906,0.0036378800868988037,0.13107000291347504,14.378199577331543,49.83639907836914,1.6055699586868286,0.23308700323104858,0.00022866789367981255,0.0002823650138452649,0.5514820218086243,5.102950096130371,0.1575540006160736,0.0002836349012795836,2.021229920501355e-05,0.010820399969816208,0.024584200233221054,0.011880699545145035,0.004088949877768755,0.15932899713516235,0.10226999968290329,0.008217480033636093,0.49263298511505127,5.9928301197942346e-05,0.00752235995605588,19.254199981689453,9.133049964904785,0.04040350019931793,0.1104390025138855,3.232569932937622,0.0061842999421060085,0.03392209857702255,0.04250380024313927,0.19836999475955963,1.9838199615478516,0.009961520321667194,0.0002634790143929422,0.41745099425315857
2017-01-06,902.2009887695312,10.25469970703125,0.006314639933407307,1.0000100135803223,3.861259937286377,0.0024937400594353676,14.029999732971191,0.0033294500317424536,0.13547199964523315,12.032299995422363,47.4552001953125,1.505679965019226,0.20912599563598633,0.00021952600218355656,0.00033375690691173077,0.5481489896774292,5.108650207519531,0.14130200445652008,0.00025610000011511147,2.2275200535659678e-05,0.01137049961835146,0.023446500301361084,0.01095530018210411,0.0036633999552577734,0.15640200674533844,0.09306550025939941,0.008072460070252419,0.45165300369262695,5.2584600780392066e-05,0.009015689603984356,16.871200561523438,8.445229530334473,0.044961199164390564,0.0784825012087822,2.890749931335449,0.00581785012036562,0.030543899163603783,0.039062000811100006,0.18053999543190002,1.844099998474121,0.009563329629600048,0.00024359389499295503,0.37518298625946045
2017-01-07,908.5850219726562,9.86719036102295,0.006366170011460781,1.0000100135803223,3.9558799266815186,0.0023960398975759745,13.063199996948242,0.0035081899259239435,0.1311040073633194,12.439299583435059,47.379798889160156,1.440060019493103,0.21758000552654266,0.00022073289437685162,0.00032859991188161075,0.67296302318573,4.685029983520508,0.14555899798870087,0.00028791101067326963,1.828319909691345e-05,0.011914299800992012,0.02361210063099861,0.010051400400698185,0.003677509957924485,0.15379999577999115,0.09203919768333435,0.008135849609971046,0.42647600173950195,5.310040069161914e-05,0.007703740149736404,22.71430015563965,8.93655014038086,0.04532080143690109,0.07878229767084122,2.8466200828552246,0.006125160027295351,0.0295586995780468,0.04117099940776825,0.18377700448036194,1.9954700469970703,0.008931259624660015,0.00033617200097069144,0.367574006319046
2017-01-08,911.198974609375,10.289799690246582,0.006233090069144964,1.0000100135803223,3.994580030441284,0.0023550500627607107,13.471799850463867,0.003421250032261014,0.13260899484157562,12.54069995880127,46.11000061035156,1.447700023651123,0.21354100108146667,0.00022102489310782403,0.0003552898997440934,0.8232979774475098,4.559370040893555,0.15773700177669525,0.00035075590130873024,1.8198399629909545e-05,0.011161400005221367,0.023544099181890488,0.011258799582719803,0.0036994400434195995,0.15252000093460083,0.09385310113430023,0.008515769615769386,0.4090139865875244,5.387290002545342e-05,0.008311400189995766,24.602399826049805,8.934650421142578,0.04547170177102089,0.07374019920825958,2.9405100345611572,0.005978850182145834,0.029520299285650253,0.03990050032734871,0.18208099901676178,2.0912399291992188,0.009927259758114815,0.0003548699023667723,0.35795098543167114
2017-01-09,902.8280029296875,10.325599670410156,0.006166520062834024,1.0000100135803223,4.301959991455078,0.002346759894862771,13.736100196838379,0.003607759950682521,0.12376700341701508,12.092499732971191,46.09830093383789,1.4097800254821777,0.2184319943189621,0.00022901600459590554,0.00029892291058786213,0.8148260116577148,4.216040134429932,0.14926600456237793,0.0003346189041621983,1.8066100892610848e-05,0.012503299862146378,0.023834099993109703,0.011129300110042095,0.00374811002984643,0.147024005651474,0.09453730285167694,0.009213849902153015,0.4345879852771759,5.005830098525621e-05,0.009154659695923328,24.375499725341797,10.352399826049805,0.04559110105037689,0.09033030271530151,2.898669958114624,0.005937070120126009,0.02970919944345951,0.03974929824471474,0.1769780069589615,2.284640073776245,0.009304019622504711,0.0002980899007525295,0.3399200141429901
2017-01-10,907.6790161132812,10.549599647521973,0.0066983201541006565,1.0000100135803223,4.591509819030762,0.002355000004172325,13.391300201416016,0.0036005899310112,0.13386400043964386,12.48550033569336,45.66019821166992,1.4341599941253662,0.22485800087451935,0.00022624690609518439,0.00027127290377393365,0.7034559845924377,4.209169864654541,0.14906199276447296,0.0003164630034007132,1.8151800759369507e-05,0.014503699727356434,0.02351599931716919,0.01190400030463934,0.0038261800073087215,0.1500149965286255,0.09439200162887573,0.009110679849982262,0.4762290120124817,4.642810017685406e-05,0.008585100062191486,23.40719985961914,9.756799697875977,0.05112209916114807,0.07593809813261032,2.8945300579071045,0.005800710059702396,0.031161300837993622,0.040672000497579575,0.1959889978170395,2.056610107421875,0.009348180145025253,0.0002904288994614035,0.3278059959411621
2017-01-11,777.7570190429688,9.71776008605957,0.006411049980670214,1.0000100135803223,3.846790075302124,0.0020887700375169516,11.636899948120117,0.0032965398859232664,0.11513800173997879,11.300700187683105,40.048500061035156,1.1765400171279907,0.20144499838352203,0.00020529789617285132,0.00023452090681530535,0.6983039975166321,3.7784199714660645,0.1401039958000183,0.00025712591013871133,1.5577599697280675e-05,0.013842999935150146,0.024395300075411797,0.011401999741792679,0.0034656699281185865,0.13162800669670105,0.08297809958457947,0.007823649793863297,0.7620859742164612,4.849410106544383e-05,0.011566399596631527,20.050600051879883,9.172249794006348,0.05405760183930397,0.07776399701833725,2.4904398918151855,0.005239009857177734,0.027954600751399994,0.037241898477077484,0.15751199424266815,1.8953700065612793,0.008049789816141129,0.00028777000261470675,0.2723889946937561
2017-01-12,804.833984375,9.861330032348633,0.006422929931432009,1.0000100135803223,3.9628000259399414,0.002474929904565215,11.852700233459473,0.0034885299392044544,0.1241220012307167,12.224800109863281,42.80590057373047,1.2156000137329102,0.2054090052843094,0.0002083790022879839,0.00023361890634987503,0.8364670276641846,4.103809833526611,0.13843600451946259,0.0002655700081959367,1.6106600014609285e-05,0.016358699649572372,0.024391600862145424,0.009883079677820206,0.003761420026421547,0.13836300373077393,0.08841589838266373,0.008185080252587795,0.7756310105323792,4.16391012549866e-05,0.00908335018903017,18.511199951171875,8.913649559020996,0.051447998732328415,0.07174690067768097,2.8165700435638428,0.00549113005399704,0.02863300032913685,0.037154801189899445,0.16492900252342224,1.932729959487915,0.011299800127744675,0.0002575470134615898,0.29089200496673584
2017-01-13,823.9840087890625,9.769499778747559,0.0065964600071311,1.0000100135803223,3.8908700942993164,0.002398489974439144,11.268199920654297,0.0035915300250053406,0.12132100015878677,12.593999862670898,43.20650100708008,1.2056599855422974,0.2185399979352951,0.00020885790581814945,0.0002466560108587146,1.104140043258667,4.323550224304199,0.1402609944343567,0.0002839470107574016,1.6456700905109756e-05,0.017285000532865524,0.024617999792099,0.010294199921190739,0.003717469982802868,0.13624100387096405,0.08821780234575272,0.00765943992882967,1.1155999898910522,4.107330096303485e-05,0.01311120018362999,21.258800506591797,8.855130195617676,0.07013729959726334,0.08227589726448059,2.7548599243164062,0.005532190203666687,0.028514200821518898,0.03691209852695465,0.16665199398994446,1.9983999729156494,0.01044050045311451,0.00017279690655414015,0.2949639856815338
2017-01-14,818.4119873046875,9.646659851074219,0.006863490212708712,1.0000300407409668,3.9005300998687744,0.0024721899535506964,11.0871000289917,0.003719870001077652,0.12293899804353714,12.078300476074219,43.63990020751953,1.2038600444793701,0.23236000537872314,0.00020874889742117375,0.0002379910001764074,1.0459799766540527,4.285150051116943,0.14758600294589996,0.0003032709064427763,1.6374400729546323e-05,0.01648320071399212,0.024917500093579292,0.010389200411736965,0.003851779969409108,0.13769400119781494,0.10008499771356583,0.007829190231859684,1.055690050125122,4.306720074964687e-05,0.01230590045452118,21.033199310302734,8.782879829406738,0.07270000129938126,0.07124499976634979,2.784060001373291,0.005511180032044649,0.0319582000374794,0.038079001009464264,0.17097599804401398,1.998129963874817,0.009906509891152382,0.0002783650124911219,0.2992689907550812
2017-01-15,821.7979736328125,9.90425968170166,0.0067261201329529285,1.0000200271606445,3.925839900970459,0.002441240008920431,10.762100219726562,0.0036674300208687782,0.12373200058937073,12.386899948120117,45.147701263427734,1.1873899698257446,0.2372869998216629,0.0002061098930425942,0.00027832400519400835,0.9794750213623047,4.116419792175293,0.16114799678325653,0.0003507100045681,1.6581199815846048e-05,0.016302699223160744,0.025489600375294685,0.010660000145435333,0.0038098799996078014,0.13928699493408203,0.10764200240373611,0.008285420015454292,0.9714459776878357,4.175080175627954e-05,0.013576299883425236,20.545000076293945,9.222379684448242,0.07491060346364975,0.08669459819793701,2.794329881668091,0.005944849923253059,0.03346319869160652,0.0405970998108387,0.17281700670719147,2.002650022506714,0.011480900458991528,0.0004930970026180148,0.28844600915908813
2017-01-16,831.5339965820312,9.636500358581543,0.006788009777665138,1.0000100135803223,3.9025399684906006,0.0023798400070518255,10.639699935913086,0.003668610006570816,0.1196490004658699,12.935600280761719,43.46039962768555,1.1777900457382202,0.23544299602508545,0.0002071938943117857,0.0002658480079844594,0.9581279754638672,4.004260063171387,0.15428300201892853,0.0003568230022210628,1.6645199139020406e-05,0.01484069973230362,0.02486569993197918,0.013042300008237362,0.003911130130290985,0.17976699769496918,0.11342299729585648,0.008451850153505802,0.9855769872665405,4.15028007410001e-05,0.014081699773669243,20.87150001525879,8.928199768066406,0.08485189825296402,0.08194369822740555,3.0038299560546875,0.005863959901034832,0.03376010060310364,0.04073280096054077,0.16949200630187988,1.9971100091934204,0.01065760012716055,0.0004904820234514773,0.2961939871311188
2017-01-17,907.93798828125,10.302300453186035,0.006800489965826273,1.0000100135803223,3.9390499591827393,0.0025447499938309193,12.389900207519531,0.003524150000885129,0.11663799732923508,14.248900413513184,44.675201416015625,1.212339997291565,0.2449759989976883,0.0002153670066036284,0.00026337290182709694,0.8848819732666016,4.336989879608154,0.1575469970703125,0.0003710300079546869,1.914429958560504e-05,0.017445599660277367,0.025731699541211128,0.012624099850654602,0.0039109899662435055,0.16942599415779114,0.11733900010585785,0.00871227029711008,1.0654799938201904,4.307950075599365e-05,0.012989499606192112,22.280799865722656,9.434510231018066,0.115618996322155,0.09450030326843262,3.084059953689575,0.005756570026278496,0.03050599992275238,0.041032399982213974,0.1757729947566986,1.9663900136947632,0.01080309972167015,0.00043552700662985444,0.333079993724823
2017-01-18,886.6179809570312,10.227800369262695,0.006709420122206211,1.0000100135803223,3.838200092315674,0.002480840077623725,12.048399925231934,0.003552400041371584,0.1230349987745285,14.06410026550293,43.918399810791016,1.2035900354385376,0.2517029941082001,0.0002077998942695558,0.0002728849067352712,0.8567839860916138,4.39739990234375,0.16174499690532684,0.0003632720035966486,1.7709400708554313e-05,0.017882399260997772,0.024919500574469566,0.013086000457406044,0.003945140168070793,0.16591499745845795,0.11740399897098541,0.008505459874868393,0.9751309752464294,4.563370021060109e-05,0.012297100387513638,24.825300216674805,9.335530281066895,0.13977299630641937,0.08530350029468536,3.0177900791168213,0.005747579969465733,0.03152430057525635,0.03959979861974716,0.16957800090312958,1.9904099702835083,0.01208459958434105,0.00040784390876069665,0.3302929997444153
2017-01-19,899.072998046875,10.397199630737305,0.007033640053123236,1.0000100135803223,3.860610008239746,0.002349470043554902,12.148799896240234,0.00358490995131433,0.11661899834871292,15.178099632263184,44.24919891357422,1.1705299615859985,0.23538899421691895,0.00021059700520709157,0.0002788070123642683,1.0369600057601929,4.490300178527832,0.1566299945116043,0.0003680280060507357,1.8350900063524023e-05,0.01780400052666664,0.025498900562524796,0.013480599969625473,0.0038775999564677477,0.1586039960384369,0.12027399986982346,0.008727280423045158,0.8842939734458923,4.871920100413263e-05,0.012733600102365017,35.96289825439453,9.068639755249023,0.11982899904251099,0.0833515003323555,2.988719940185547,0.005928089842200279,0.03371170163154602,0.03876990079879761,0.17228899896144867,1.949180006980896,0.011899599805474281,0.0003957549051847309,0.34932801127433777
2017-01-20,895.0260009765625,10.600600242614746,0.006675280164927244,1.0000100135803223,3.890010118484497,0.0023568999022245407,11.90939998626709,0.0035454800818115473,0.117808997631073,15.159299850463867,43.65439987182617,1.3421900272369385,0.23478099703788757,0.00020853389287367463,0.00026854200405068696,0.9130690097808838,4.4274702072143555,0.1548680067062378,0.0003496179124340415,1.8259199350723065e-05,0.01951880007982254,0.025152800604701042,0.014273700304329395,0.0038823799695819616,0.16098999977111816,0.11751099675893784,0.008747479878365993,0.9022669792175293,4.6508601371897385e-05,0.011149600148200989,34.90599822998047,8.6673002243042,0.09723760187625885,0.07432430237531662,2.830349922180176,0.005826749838888645,0.03334999829530716,0.03949790075421333,0.1699409931898117,1.9309500455856323,0.011742699891328812,0.0004296120023354888,0.34334298968315125
2017-01-21,921.7890014648438,10.909199714660645,0.006705520208925009,1.0000100135803223,3.904510021209717,0.0023010200820863247,12.028499603271484,0.0036911400966346264,0.11630900204181671,14.97089958190918,43.509498596191406,1.4139399528503418,0.2485170066356659,0.0002082980063278228,0.00027677000616677105,0.8734009861946106,4.5637102127075195,0.15822799503803253,0.0003522988990880549,1.8442100554239005e-05,0.023005399852991104,0.02513829991221428,0.013665799982845783,0.003794000018388033,0.16567400097846985,0.119098000228405,0.009044960141181946,0.9214100241661072,4.51123014499899e-05,0.01045059971511364,41.48160171508789,9.245610237121582,0.08685909956693649,0.08176480233669281,2.897059917449951,0.005804440006613731,0.03120430000126362,0.039610400795936584,0.17231999337673187,2.009690046310425,0.011504200287163258,0.00036872501368634403,0.6122279763221741
